Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3026 373,14-Oct-20,Wednesday,13,MasterCard,PIN,£306,POS,Services,Russia,Russia,United Kingdom,F,53.7,Metro,0
#3274 967,14-Oct-20,Wednesday,19,Visa,PIN,£12,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,49.7,Barlcays,0
#2641 909,14-Oct-20,Wednesday,18,MasterCard,PIN,£212,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,37.5,Monzo,0
#3636 076,13-Oct-20,Tuesday,19,MasterCard,CVC,£53,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,39.2,Halifax,0
#3092 498,14-Oct-20,Wednesday,23,MasterCard,CVC,£307,Online,Gaming,USA,USA,United Kingdom,M,51.2,Barclays,0
#2880 090,13-Oct-20,Tuesday,7,Visa,PIN,£202,POS,Restaurant,United Kingdom,USA,United Kingdom,F,47.4,Barlcays,0
#2618 676,14-Oct-20,Wednesday,14,Visa,PIN,£26,ATM,Food,India,India,United Kingdom,M,36.5,Barclays,1
#3018 332,13-Oct-20,Tuesday,21,MasterCard,CVC,£79,Online,Entertainment,India,India,India,M,38.4,Lloyds,0
#3581 497,13-Oct-20,Tuesday,19,MasterCard,Tap,£13,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,69,HSBC,0
#2956 157,13-Oct-20,Tuesday,18,MasterCard,PIN,£11,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,52.7,Halifax,0
#2690 269,13-Oct-20,Tuesday,16,MasterCard,CVC,£22,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,48.4,HSBC,0
#2861 457,14-Oct-20,Wednesday,8,MasterCard,CVC,£335,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,47,Barlcays,0
#2635 346,14-Oct-20,Wednesday,15,Visa,PIN,£6,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,46.7,Metro,0
#2855 262,14-Oct-20,Wednesday,19,MasterCard,Tap,£22,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,49.1,Monzo,0
#2613 121,13-Oct-20,Tuesday,12,MasterCard,CVC,£12,Online,Fashion,United Kingdom,China,United Kingdom,F,31.4,Metro,0
#3028 274,13-Oct-20,Tuesday,14,MasterCard,CVC,£20,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,47.6,Barclays,0
#3260 959,14-Oct-20,Wednesday,21,Visa,CVC,£167,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54.5,Metro,0
#3120 941,14-Oct-20,Wednesday,7,MasterCard,CVC,£199,Online,Subscription,USA,USA,USA,F,38.2,HSBC,0
#2698 925,13-Oct-20,Tuesday,21,Visa,PIN,£296,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,47.4,Barclays,0
#3117 190,14-Oct-20,Wednesday,21,MasterCard,CVC,£68,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,36.2,Barclays,0
#3136 098,13-Oct-20,Tuesday,16,Visa,Tap,£29,POS,Food,USA,USA,USA,F,27.3,RBS,0
#3411 411,13-Oct-20,Tuesday,15,MasterCard,PIN,£27,ATM,Restaurant,United Kingdom,India,United Kingdom,M,40.3,Barclays,0
#3284 619,14-Oct-20,Wednesday,17,Visa,Tap,£19,POS,Gaming,India,India,India,F,34.3,Monzo,0
#2568 672,14-Oct-20,Wednesday,22,MasterCard,Tap,£11,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,36.9,Barlcays,0
#2976 707,13-Oct-20,Tuesday,13,MasterCard,PIN,£137,ATM,Fashion,United Kingdom,Russia,United Kingdom,F,59.1,Barclays,0
#3631 204,14-Oct-20,Wednesday,16,MasterCard,PIN,£146,POS,Subscription,United Kingdom,China,United Kingdom,M,46.4,Barlcays,0
#3243 289,13-Oct-20,Tuesday,11,Visa,PIN,£24,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,51.5,Barlcays,0
#3344 126,14-Oct-20,Wednesday,14,Visa,PIN,£143,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,24.6,RBS,0
#2552 439,14-Oct-20,Wednesday,10,MasterCard,PIN,£21,ATM,Services,USA,USA,USA,M,39.6,Monzo,0
#3065 526,13-Oct-20,Tuesday,15,Visa,CVC,£20,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,41.5,Halifax,0
#2869 236,13-Oct-20,Tuesday,11,Visa,CVC,£17,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,36,Barclays,0
#3134 224,14-Oct-20,Wednesday,13,MasterCard,CVC,£308,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,55.3,Barclays,0
#2586 319,14-Oct-20,Wednesday,12,Visa,PIN,£268,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,49.4,Lloyds,0
#3027 571,13-Oct-20,Tuesday,13,MasterCard,PIN,£224,POS,Food,Russia,Russia,United Kingdom,F,60.7,HSBC,0
#2550 401,13-Oct-20,Tuesday,21,MasterCard,CVC,£60,Online,Restaurant,United Kingdom,India,United Kingdom,M,41.9,Halifax,0
#3526 518,14-Oct-20,Wednesday,11,MasterCard,PIN,£10,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,27.5,Barclays,0
#3518 238,14-Oct-20,Wednesday,19,MasterCard,CVC,£149,Online,Products,USA,USA,United Kingdom,M,51.3,Barclays,0
#2836 853,13-Oct-20,Tuesday,6,Visa,PIN,£12,ATM,Fashion,United Kingdom,Russia,United Kingdom,M,40.2,Monzo,1
#3233 332,14-Oct-20,Wednesday,8,Visa,CVC,£18,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,39.4,Lloyds,0
#2677 131,13-Oct-20,Tuesday,9,MasterCard,PIN,£394,POS,Services,USA,USA,United Kingdom,F,34.8,Monzo,0
#2847 702,14-Oct-20,Wednesday,16,MasterCard,PIN,£272,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,35.6,HSBC,0
#3175 860,14-Oct-20,Wednesday,12,MasterCard,PIN,£18,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,41.3,Halifax,0
#3209 738,13-Oct-20,Tuesday,15,Visa,PIN,£291,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,58.1,Metro,0
#2980 662,14-Oct-20,Wednesday,12,Visa,Tap,£28,POS,Children,China,China,China,F,29.3,Halifax,0
#2999 642,14-Oct-20,Wednesday,19,Visa,PIN,£241,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,44.2,Barlcays,0
#2853 923,13-Oct-20,Tuesday,17,Visa,PIN,£31,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,42.5,RBS,0
#2863 447,14-Oct-20,Wednesday,16,Visa,PIN,£12,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,67.8,Barclays,0
#2590 021,13-Oct-20,Tuesday,21,Visa,CVC,£309,Online,Subscription,United Kingdom,Russia,United Kingdom,M,49.3,Barclays,0
#3452 477,14-Oct-20,Wednesday,8,MasterCard,PIN,£51,POS,Subscription,India,India,India,F,47,Barclays,0
#2897 494,13-Oct-20,Tuesday,12,Visa,PIN,£29,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,61.2,Monzo,0
#3024 976,14-Oct-20,Wednesday,12,MasterCard,CVC,£371,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,23.2,Barlcays,0
#3311 441,13-Oct-20,Tuesday,13,MasterCard,CVC,£201,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,39.1,HSBC,0
#2887 931,13-Oct-20,Tuesday,13,Visa,PIN,£30,ATM,Fashion,Russia,Russia,Russia,F,59.1,Monzo,0
#3010 522,13-Oct-20,Tuesday,9,MasterCard,PIN,£259,POS,Entertainment,USA,USA,USA,M,47,Barclays,0
#3461 381,14-Oct-20,Wednesday,13,Visa,CVC,£154,Online,Subscription,India,India,United Kingdom,M,49.3,Metro,0
#3398 301,13-Oct-20,Tuesday,10,MasterCard,CVC,£26,Online,Products,India,India,India,F,53.2,RBS,0
#2674 973,13-Oct-20,Tuesday,11,MasterCard,CVC,£11,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,39,Lloyds,0
#3203 577,14-Oct-20,Wednesday,23,MasterCard,PIN,£84,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,39.7,Halifax,0
#3357 049,14-Oct-20,Wednesday,16,Visa,PIN,£355,POS,Electronics,United Kingdom,India,United Kingdom,F,44.1,Lloyds,0
#3275 520,13-Oct-20,Tuesday,23,Visa,CVC,£26,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,40.3,Lloyds,0
#2900 679,13-Oct-20,Tuesday,23,Visa,Tap,£24,POS,Electronics,Russia,Russia,United Kingdom,F,52.3,Barclays,1
#2809 860,14-Oct-20,Wednesday,17,Visa,PIN,£19,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,43,Lloyds,0
#3336 778,14-Oct-20,Wednesday,11,Visa,PIN,£27,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,44.6,Halifax,0
#2656 289,14-Oct-20,Wednesday,20,MasterCard,CVC,£93,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,45.5,RBS,0
#3221 980,13-Oct-20,Tuesday,14,MasterCard,PIN,£196,ATM,Gaming,United Kingdom,Russia,United Kingdom,M,49.3,Barclays,0
#3193 883,13-Oct-20,Tuesday,19,Visa,PIN,£81,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,43.6,Lloyds,0
#3060 098,14-Oct-20,Wednesday,5,Visa,CVC,£17,Online,Electronics,Russia,Russia,United Kingdom,F,48,Monzo,1
#3217 751,14-Oct-20,Wednesday,9,MasterCard,PIN,£215,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,53.1,Barclays,0
#3291 797,13-Oct-20,Tuesday,11,Visa,PIN,£35,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,39.3,Barlcays,0
#2818 083,14-Oct-20,Wednesday,18,Visa,Tap,£28,POS,Fashion,United Kingdom,India,United Kingdom,F,45.1,Barclays,1
#3593 477,14-Oct-20,Wednesday,10,Visa,CVC,£163,Online,Services,USA,USA,United Kingdom,M,46.8,Barlcays,0
#2932 455,13-Oct-20,Tuesday,13,Visa,CVC,£22,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,58.5,Halifax,0
#2718 080,13-Oct-20,Tuesday,15,Visa,PIN,£94,POS,Gaming,USA,USA,United Kingdom,F,59,HSBC,1
#2784 304,13-Oct-20,Tuesday,9,MasterCard,PIN,£204,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,64.1,Barlcays,0
#3326 622,13-Oct-20,Tuesday,23,MasterCard,PIN,£297,ATM,Electronics,United Kingdom,Russia,United Kingdom,M,50.2,Metro,0
#3298 591,14-Oct-20,Wednesday,9,Visa,CVC,£17,Online,Products,India,India,India,F,61.7,HSBC,0
#3642 574,13-Oct-20,Tuesday,7,MasterCard,CVC,£26,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,54.9,Halifax,0
#2687 562,13-Oct-20,Tuesday,16,MasterCard,Tap,£29,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,34.8,Barclays,0
#3503 757,13-Oct-20,Tuesday,5,Visa,PIN,£29,ATM,Products,USA,USA,United Kingdom,F,41.6,Barclays,1
#3124 305,13-Oct-20,Tuesday,13,Visa,CVC,£25,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,63.9,Lloyds,0
#2992 493,13-Oct-20,Tuesday,20,MasterCard,PIN,£266,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,57.2,Barclays,0
#2703 488,13-Oct-20,Tuesday,8,MasterCard,CVC,£7,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,59.7,Halifax,0
#2937 190,13-Oct-20,Tuesday,9,MasterCard,PIN,£29,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,52,Metro,0
#3342 406,14-Oct-20,Wednesday,21,MasterCard,PIN,£16,ATM,Fashion,Russia,Russia,Russia,M,61,Barclays,0
#3113 953,14-Oct-20,Wednesday,22,MasterCard,PIN,£24,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,55.8,Barclays,0
#2912 445,14-Oct-20,Wednesday,8,Visa,Tap,£12,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,52.3,Barclays,0
#2809 607,13-Oct-20,Tuesday,23,Visa,Tap,£23,POS,Subscription,China,China,China,F,51.5,Barclays,0
#3567 465,13-Oct-20,Tuesday,8,Visa,PIN,£274,ATM,Services,USA,USA,United Kingdom,M,45.3,RBS,0
#3283 705,14-Oct-20,Wednesday,18,MasterCard,Tap,£25,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,45.6,Barclays,0
#2649 916,14-Oct-20,Wednesday,17,Visa,CVC,£22,Online,Children,Russia,United Kingdom,Russia,M,35.7,RBS,1
#3377 303,13-Oct-20,Tuesday,22,Visa,CVC,£5,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,41.1,Halifax,0
#2711 885,13-Oct-20,Tuesday,11,Visa,CVC,£23,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,52.4,Barlcays,0
#3189 643,14-Oct-20,Wednesday,17,MasterCard,CVC,£322,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,51.5,Monzo,0
#3351 022,14-Oct-20,Wednesday,21,Visa,PIN,£379,ATM,Entertainment,United Kingdom,China,United Kingdom,F,32.9,Barclays,0
#3391 384,14-Oct-20,Wednesday,16,MasterCard,PIN,£395,ATM,Subscription,USA,USA,United Kingdom,F,52.3,Barlcays,0
#3580 173,13-Oct-20,Tuesday,4,Visa,CVC,£23,Online,Restaurant,Russia,Russia,United Kingdom,F,46.4,Barlcays,1
#3263 779,13-Oct-20,Tuesday,12,MasterCard,PIN,£24,ATM,Entertainment,United Kingdom,Russia,United Kingdom,F,43.2,HSBC,0
#2995 450,14-Oct-20,Wednesday,16,MasterCard,CVC,£309,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,53.8,Barclays,0
#3035 561,13-Oct-20,Tuesday,8,Visa,PIN,£268,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,45.6,Halifax,0
#3581 532,14-Oct-20,Wednesday,19,MasterCard,PIN,£28,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,39.5,Lloyds,0
#3623 315,14-Oct-20,Wednesday,17,MasterCard,CVC,£19,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,31.2,Halifax,0
#3317 572,13-Oct-20,Tuesday,10,Visa,CVC,£14,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,41.4,Lloyds,0
#2866 871,13-Oct-20,Tuesday,9,MasterCard,Tap,£13,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,48,Metro,0
#3134 912,14-Oct-20,Wednesday,16,MasterCard,Tap,£21,POS,Restaurant,China,China,China,F,41.3,Barclays,0
#2761 160,14-Oct-20,Wednesday,14,MasterCard,PIN,£326,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,56.7,Metro,0
#2610 774,13-Oct-20,Tuesday,11,Visa,PIN,£46,POS,Restaurant,USA,USA,United Kingdom,M,47.7,Barclays,0
#2889 930,14-Oct-20,Wednesday,17,Visa,PIN,£30,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,37.6,Halifax,0
#2650 897,13-Oct-20,Tuesday,5,Visa,PIN,£245,ATM,Children,Russia,Russia,United Kingdom,M,32.3,Barclays,1
#2694 457,13-Oct-20,Tuesday,11,MasterCard,PIN,£210,ATM,Subscription,United Kingdom,USA,United Kingdom,F,49,Barclays,0
#2973 228,14-Oct-20,Wednesday,17,Visa,Tap,£8,POS,Children,USA,USA,USA,M,47.9,Lloyds,0
#3257 452,13-Oct-20,Tuesday,20,MasterCard,PIN,£25,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,53.8,Barclays,0
#3489 057,13-Oct-20,Tuesday,10,Visa,PIN,£348,POS,Children,China,China,United Kingdom,M,52.5,Barclays,1
#3359 744,14-Oct-20,Wednesday,7,MasterCard,Tap,£6,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,32.6,Barclays,0
#2971 563,14-Oct-20,Wednesday,18,MasterCard,PIN,£337,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,65.1,Halifax,0
#3093 600,13-Oct-20,Tuesday,13,Visa,PIN,£398,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,44.5,Barclays,0
#3544 309,13-Oct-20,Tuesday,18,MasterCard,PIN,£184,ATM,Children,USA,United Kingdom,USA,M,39.4,HSBC,0
#3222 036,14-Oct-20,Wednesday,8,MasterCard,PIN,£154,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,36.2,Monzo,0
#3333 793,14-Oct-20,Wednesday,12,Visa,CVC,£229,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,50,Barlcays,0
#3126 115,14-Oct-20,Wednesday,9,MasterCard,PIN,£84,ATM,Services,USA,USA,USA,M,39.4,Barlcays,0
#2905 288,14-Oct-20,Wednesday,10,Visa,Tap,£15,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,24.3,RBS,0
#3486 243,14-Oct-20,Wednesday,23,MasterCard,Tap,£30,POS,Services,United Kingdom,Russia,United Kingdom,F,66.1,Barclays,0
#2675 397,13-Oct-20,Tuesday,7,MasterCard,CVC,£145,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,53.1,Barclays,0
#3525 556,14-Oct-20,Wednesday,8,Visa,PIN,£186,ATM,Products,China,China,China,F,52.8,Barclays,0
#3465 485,13-Oct-20,Tuesday,20,MasterCard,CVC,£26,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,37.8,Barclays,0
#3488 086,14-Oct-20,Wednesday,18,Visa,Tap,£9,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,34.1,Monzo,0
#3519 304,13-Oct-20,Tuesday,16,MasterCard,PIN,£10,ATM,Products,China,China,United Kingdom,M,38.7,Barclays,1
#2657 656,14-Oct-20,Wednesday,12,Visa,PIN,£142,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,40.4,Barclays,0
#2601 972,14-Oct-20,Wednesday,1,Visa,Tap,£19,POS,Food,Russia,Russia,United Kingdom,F,49.4,RBS,1
#3324 382,14-Oct-20,Wednesday,15,MasterCard,CVC,£14,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,42.3,Barclays,0
#3201 001,13-Oct-20,Tuesday,19,Visa,CVC,£21,Online,Subscription,United Kingdom,India,United Kingdom,M,40.9,Lloyds,0
#3443 639,13-Oct-20,Tuesday,22,Visa,PIN,£291,POS,Subscription,Russia,Russia,Russia,F,39.1,HSBC,0
#3519 074,13-Oct-20,Tuesday,14,MasterCard,PIN,£19,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,36.3,Halifax,0
#2885 225,13-Oct-20,Tuesday,15,MasterCard,PIN,£388,ATM,Restaurant,Russia,Russia,Russia,F,22.1,HSBC,0
#2748 563,14-Oct-20,Wednesday,13,MasterCard,CVC,£7,Online,Subscription,India,India,India,M,61.4,Monzo,0
#3340 468,13-Oct-20,Tuesday,15,Visa,CVC,£6,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,45.5,Barlcays,0
#2644 371,13-Oct-20,Tuesday,8,MasterCard,CVC,£5,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,46.7,Barlcays,0
#3456 227,13-Oct-20,Tuesday,11,Visa,Tap,£21,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,39.7,Barlcays,0
#2602 232,13-Oct-20,Tuesday,13,Visa,PIN,£9,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,57.6,Metro,0
#2891 812,14-Oct-20,Wednesday,10,Visa,CVC,£17,Online,Gaming,China,China,United Kingdom,M,35.6,Barlcays,1
#2902 953,14-Oct-20,Wednesday,18,Visa,PIN,£23,ATM,Restaurant,United Kingdom,Russia,United Kingdom,M,35.3,Barlcays,0
#2629 851,14-Oct-20,Wednesday,22,Visa,CVC,£292,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,39.7,Barlcays,0
#2644 150,14-Oct-20,Wednesday,19,MasterCard,PIN,£29,ATM,Fashion,USA,USA,USA,F,48.2,RBS,0
#2668 822,14-Oct-20,Wednesday,7,MasterCard,CVC,£28,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,47,Barlcays,0
#3655 734,14-Oct-20,Wednesday,17,MasterCard,PIN,£50,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,43.7,RBS,0
#3254 006,14-Oct-20,Wednesday,12,Visa,PIN,£14,ATM,Children,USA,USA,USA,F,62.8,Barlcays,0
#3334 636,13-Oct-20,Tuesday,21,MasterCard,CVC,£10,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,52.8,Metro,0
#3564 485,13-Oct-20,Tuesday,20,Visa,CVC,£9,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,49.5,Barlcays,0
#3335 928,13-Oct-20,Tuesday,15,MasterCard,CVC,£7,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,44.3,Halifax,0
#3206 436,14-Oct-20,Wednesday,14,MasterCard,CVC,£18,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,61.8,Halifax,0
#3075 255,13-Oct-20,Tuesday,13,MasterCard,PIN,£55,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,37.1,HSBC,0
#2942 141,13-Oct-20,Tuesday,21,Visa,CVC,£278,Online,Services,United Kingdom,India,United Kingdom,M,37.5,RBS,0
#2568 330,13-Oct-20,Tuesday,8,Visa,PIN,£209,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,39.6,RBS,0
#2614 841,14-Oct-20,Wednesday,12,Visa,PIN,£240,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,46.2,Halifax,0
#3298 206,14-Oct-20,Wednesday,18,MasterCard,Tap,£11,POS,Entertainment,United Kingdom,Russia,United Kingdom,F,59.2,Lloyds,0
#2710 745,13-Oct-20,Tuesday,9,MasterCard,PIN,£152,ATM,Gaming,Russia,Russia,Russia,F,56.2,HSBC,0
#2869 659,14-Oct-20,Wednesday,17,MasterCard,CVC,£253,Online,Subscription,United Kingdom,Russia,United Kingdom,M,50.2,Barclays,0
#3466 316,13-Oct-20,Tuesday,6,Visa,Tap,£16,POS,Food,USA,USA,United Kingdom,F,44.4,Lloyds,1
#3492 000,13-Oct-20,Tuesday,11,MasterCard,Tap,£24,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,47.5,Metro,0
#3029 221,13-Oct-20,Tuesday,17,Visa,PIN,£27,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,37.7,Metro,0
#3214 692,14-Oct-20,Wednesday,16,Visa,PIN,£78,ATM,Products,India,India,United Kingdom,M,54.1,Lloyds,0
#3620 369,13-Oct-20,Tuesday,16,Visa,PIN,£385,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,60.1,Metro,0
#2725 442,14-Oct-20,Wednesday,12,Visa,PIN,£24,POS,Food,India,India,United Kingdom,M,56,RBS,0
#3070 331,14-Oct-20,Wednesday,21,Visa,PIN,£221,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,38.2,Barclays,0
#2993 080,13-Oct-20,Tuesday,9,MasterCard,PIN,£320,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,48,Halifax,0
#3156 908,13-Oct-20,Tuesday,13,MasterCard,Tap,£11,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,63.1,Monzo,0
#2872 454,14-Oct-20,Wednesday,23,Visa,CVC,£263,Online,Services,Russia,Russia,United Kingdom,F,47.4,HSBC,0
#2894 916,14-Oct-20,Wednesday,8,Visa,PIN,£92,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,49.2,Barclays,0
#2933 807,14-Oct-20,Wednesday,9,MasterCard,PIN,£28,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,44.8,RBS,0
#3278 578,14-Oct-20,Wednesday,12,MasterCard,PIN,£45,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,37.1,Barclays,0
#2670 809,13-Oct-20,Tuesday,16,Visa,PIN,£239,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,49.3,RBS,0
#3521 051,14-Oct-20,Wednesday,1,MasterCard,CVC,£19,Online,Restaurant,Russia,Russia,United Kingdom,M,28,Monzo,1
#3089 633,13-Oct-20,Tuesday,17,MasterCard,CVC,£225,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,43.5,HSBC,0
#3230 815,13-Oct-20,Tuesday,13,Visa,PIN,£310,POS,Electronics,United Kingdom,China,United Kingdom,M,21.4,HSBC,0
#2550 367,14-Oct-20,Wednesday,9,Visa,PIN,£315,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,56.5,HSBC,0
#3358 208,13-Oct-20,Tuesday,22,MasterCard,CVC,£27,Online,Services,USA,USA,USA,M,41.5,Barclays,0
#3623 333,14-Oct-20,Wednesday,23,Visa,PIN,£24,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,56.7,Monzo,0
#3423 182,14-Oct-20,Wednesday,14,Visa,PIN,£400,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,57.3,Barlcays,0
#3353 433,13-Oct-20,Tuesday,21,Visa,CVC,£238,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,63.1,Metro,0
#2733 419,13-Oct-20,Tuesday,10,Visa,PIN,£22,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,35.9,RBS,0
#3493 356,14-Oct-20,Wednesday,7,MasterCard,PIN,£30,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,42.7,Lloyds,0
#3417 363,14-Oct-20,Wednesday,8,MasterCard,PIN,£219,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,53.4,Metro,0
#3014 451,14-Oct-20,Wednesday,9,Visa,Tap,£13,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,44.4,Metro,0
#3249 118,14-Oct-20,Wednesday,11,MasterCard,PIN,£28,ATM,Restaurant,United Kingdom,Russia,United Kingdom,F,54.1,Halifax,0
#2647 118,14-Oct-20,Wednesday,19,Visa,PIN,£276,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,43.8,Barclays,0
#3604 265,14-Oct-20,Wednesday,8,MasterCard,PIN,£102,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,44.5,Lloyds,0
#2938 146,13-Oct-20,Tuesday,14,Visa,Tap,£14,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,50.2,RBS,0
#3476 635,14-Oct-20,Wednesday,22,Visa,PIN,£327,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,56,Barclays,0
#3540 266,13-Oct-20,Tuesday,7,Visa,PIN,£336,POS,Services,United Kingdom,USA,United Kingdom,M,46.8,Barclays,0
#3526 519,13-Oct-20,Tuesday,16,Visa,PIN,£122,POS,Gaming,China,China,China,F,35.6,RBS,0
#2885 022,13-Oct-20,Tuesday,11,Visa,CVC,£375,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,44.5,Monzo,0
